"SubjectCode","CourseNumber","CourseUniqueId","CLODescription","ProcessDate","TermCode","SortOrder"
"NUR","251","133191NUR","4186.19.Integrate elements of technology and information management including use of online databases, web-based enhancements, and library resources. (IV)","2023-11-29","4236","19"
"NUR","251","133191NUR","4186.20.Integrate elements of technology and information management to document and report client findings and conditions. (IV)","2023-11-29","4236","20"
"NUR","251","133191NUR","4186.21.Communicate significant client findings and events to members of the healthcare team. (V, VI)","2023-11-29","4236","21"
"NUR","251","133191NUR","4186.22.Integrate the legal and ethical frameworks of professional nursing practice into care of clients. (V, VI)","2023-11-29","4236","22"
"NUR","251","133191NUR","4186.23.Integrate skills in delegation, time management, and organization into care of clients. (V)","2023-11-29","4236","23"
"NUR","251","133191NUR","4186.24.Compare and contrast key concepts of role transition in the profession of nursing. (V)","2023-11-29","4236","24"
"NUR","251","133191NUR","4186.25.Analyze the roles of the members of an emergency response team in healthcare settings. (V)","2023-11-29","4236","25"
"NUR","251","133191NUR","4186.26.Utilize the nursing program philosophy and core values when providing client care. (V)","2023-11-29","4236","26"
"NUR","251","133191NUR","4186.27.Demonstrate safe performance of selected clinical skills/procedures for childbearing, pediatric, adult, and geriatric clients. (II, III, V, VI)","2023-11-29","4236","27"
"NUR","251","133191NUR","4186.28.Apply principles that promote safe medication administration. (VI)","2023-11-29","4236","28"
"NUR","251","133191NUR","4186.29.Demonstrate safe and competent care in providing interventions for clients receiving intravenous therapy, parenteral nutrition and transfusion therapy. (II, III, V, VI)","2023-11-29","4236","29"
"NUR","251","133191NUR","4186.30.Examine the Standards of Care that safeguard client's health and well-being. (V, VI)","2023-11-29","4236","30"
"NUR","271","133192NUR","4186.1.Establish therapeutic communication with clients and families with acute/chronic alterations in health and psychiatric/mental health disorders. (I)","2023-11-29","4236","1"
"NUR","271","133192NUR","4186.2.Evaluate nursing strategies that promote a therapeutic environment for clients and their families experiencing alterations in health and psychiatric/mental disorders. (I, V, VI)","2023-11-29","4236","2"
"NUR","271","133192NUR","4186.3.Select caring behaviors for clients with acute/chronic alterations in health and psychiatric/mental health disorders according to their developmental level. (I, III)","2023-11-29","4236","3"
"NUR","271","133192NUR","4186.4.Evaluate nursing practices that provide care and comfort and promote healing. (II, V, VI)","2023-11-29","4236","4"
"NUR","271","133192NUR","4186.5.Integrate critical thinking skills in developing a plan of care to meet needs of clients with multi-system problems. (II, VI)","2023-11-29","4236","5"
"NUR","271","133192NUR","4186.6.Evaluate assessment data to predict actual and potential nursing problems to develop a holistic plan of care. (II, III)","2023-11-29","4236","6"
"NUR","271","133192NUR","4186.7.Coordinate care based on complex assessment data. (II)","2023-11-29","4236","7"
"NUR","271","133192NUR","4186.8.Evaluate outcomes of nursing interventions. (II, VI)","2023-11-29","4236","8"
"NUR","271","133192NUR","4186.9.Analyze community based health care issues within a defined community. (II)","2023-11-29","4236","9"
"NUR","271","133192NUR","4186.10.Organize client/family teaching and discharge planning to address identified needs in health education/promotion, illness prevention, and restorative health practices. (II, V, VI)","2023-11-29","4236","10"
"NUR","271","133192NUR","4186.11.Integrate Evidence-Based Practice (EBP) into a plan of care for a complex client. (II)","2023-11-29","4236","11"
"NUR","271","133192NUR","4186.12.Research evidence to answer clinical questions through searching existing healthcare databases and additional sources of evidence. (II, VI)","2023-11-29","4236","12"
"NUR","271","133192NUR","4186.13.Integrate pathophysiologic concepts to care for clients with complex health alterations. (II, V)","2023-11-29","4236","13"
"NUR","271","133192NUR","4186.14.Integrate pharmacokinetic and pharmacodynamic principles to safely administer and monitor drug therapy. (II, VI)","2023-11-29","4236","14"
"NUR","271","133192NUR","4186.15.Integrate nutrition concepts which support wellness and therapeutic nutrition needs for clients with complex needs. (II, III, VI)","2023-11-29","4236","15"
"NUR","271","133192NUR","4186.16.Create a holistic nursing care plans for clients with complex needs using wellness/illness continuum. (III)","2023-11-29","4236","16"
"NUR","271","133192NUR","4186.17.Evaluate the plan of care specific to the developmental and learning needs of clients with complex problems. (II, III, VI)","2023-11-29","4236","17"
"NUR","271","133192NUR","4186.18.Evaluate physical, biologic, psycho-social, cultural, and spiritual aspects of nursing care. (II,III, VI)","2023-11-29","4236","18"
"NUR","271","133192NUR","4186.19.Interpret the implications of life span, culture, ethnicity, spirituality, and complementary therapies on the provision of care. (II, III, VI )","2023-11-29","4236","19"
"NUR","271","133192NUR","4186.20.Evaluate elements of technology and information management including use of online databases, web-based enhancements, and library resources. (IV)","2023-11-29","4236","20"
"NUR","271","133192NUR","4186.21.Prioritize elements of technology and information management to document and report client findings and conditions. (IV)","2023-11-29","4236","21"
"NUR","271","133192NUR","4186.22.Compare and contrast the roles and responsibilities of the members of the healthcare team. (V)","2023-11-29","4236","22"
"NUR","271","133192NUR","4186.23.Communicate significant client findings and events to appropriate members of health care team. (II, V, VI)","2023-11-29","4236","23"
"NUR","271","133192NUR","4186.24.Practice within regulatory, legal, and ethical frameworks of professional nursing within high acuity, community, and psychiatric settings. (II, V, VI)","2023-11-29","4236","24"
"NUR","271","133192NUR","4186.25.Integrate professional nursing standards, code of ethics, life long learning, and leadership concepts into the role of a professional nurse. (V, VI)","2023-11-29","4236","25"
"NUR","271","133192NUR","4186.26.Evaluate effectiveness of delegation, time management skills, and organizational skills while providing client care. (V)","2023-11-29","4236","26"
"NUR","271","133192NUR","4186.27.Practice nursing skills in a disaster, mass casualty or emergency preparedness clinical learning activity (CLA). (V)","2023-11-29","4236","27"
"NUR","271","133192NUR","4186.28.Integrate the nursing program philosophy and core values when providing care to clients and families. (V)","2023-11-29","4236","28"
"NUR","271","133192NUR","4186.29.Select safe and competent nursing interventions for clients with complex alterations in health and psychiatric/mental health disorders. (II, III, V, VI)","2023-11-29","4236","29"
"NUR","271","133192NUR","4186.30.Integrate principles that promote safe medication administration for clients with complex alterations in health and psychiatric/mental health disorders. (II, V, VI)","2023-11-29","4236","30"
"NUR","271","133192NUR","4186.31.Evaluate safe and competent care in providing interventions for clients receiving intravenous therapy, parenteral nutrition and transfusion therapy. (II, V, VI)","2023-11-29","4236","31"
"NUR","271","133192NUR","4186.32.Practice standards of care to safeguard client's health and well-being. (V, VI)","2023-11-29","4236","32"
"NUR","291","133193NUR","4186.1.Practice therapeutic communication with clients and families. (I)","2023-11-29","4236","1"
"NUR","291","133193NUR","4186.2.Practice effective communication with the health care team. (I)","2023-11-29","4236","2"
"NUR","291","133193NUR","4186.3.Demonstrate caring behaviors across the health care continuum. (I)","2023-11-29","4236","3"
"NUR","291","133193NUR","4186.4.Apply critical thinking skills within the nursing process, incorporating an interdisciplinary knowledge base. (II)","2023-11-29","4236","4"
"NUR","291","133193NUR","4186.5.Organize client/family teaching and discharge planning. (II)","2023-11-29","4236","5"
"NUR","291","133193NUR","4186.6.Integrate evidence-based practice to develop, implement, and evaluate holistic plans of care. (II)","2023-11-29","4236","6"
"NUR","291","133193NUR","4186.7.Analyze ongoing focused client assessments and evaluation. (II)","2023-11-29","4236","7"
"NUR","291","133193NUR","4186.8.Manage patient care based on complex assessment data. (II)","2023-11-29","4236","8"
"NUR","291","133193NUR","4186.9.Develop, implement, and evaluate holistic plans of care for therapeutic nursing interventions that respect and value diversity across the life span. (III)","2023-11-29","4236","9"
"NUR","291","133193NUR","4186.10.Identify needs in health promotion, illness prevention, and restorative health practices. (III)","2023-11-29","4236","10"
"NUR","291","133193NUR","4186.11.Prioritize elements of technology and information management to document and report client findings and conditions. (IV)","2023-11-29","4236","11"
"NUR","291","133193NUR","4186.12.Demonstrate leadership, delegation skills, and professional behaviors during interactions with the health care team. (V)","2023-11-29","4236","12"
"NUR","291","133193NUR","4186.13.Practice within regulatory, legal, and ethical frameworks of professional nursing. (V)","2023-11-29","4236","13"
"NUR","291","133193NUR","4186.14.Perform selected clinical skills and procedures following established protocols. (II, III, V, VI)","2023-11-29","4236","14"
"NUR","291","133193NUR","4186.15.Integrate principles that promote safe medication administration for clients. (II, V, VI)","2023-11-29","4236","15"
"REL","200","133194REL","4112.1.Identify basic elements of traditional film study, including the technical components of a film and past and contemporary film genres. (I, II, III)","2023-11-29","4236","1"
"REL","200","133194REL","4112.2.Explore specific interests of religious studies in film analysis. (IV)","2023-11-29","4236","2"
"REL","200","133194REL","4112.3.Analyze significant roles of religion in film narrative. (V)","2023-11-29","4236","3"
"REL","200","133194REL","4112.4.Explore relationships between film style and aesthetics and religious imagery. (VI)","2023-11-29","4236","4"
"REL","200","133194REL","4112.5.Describe cultural and religious contexts of film production and reception. (VII)","2023-11-29","4236","5"
"REL","200","133194REL","4112.6.Examine audience reception and interpretation of films with religious motifs. (VIII)","2023-11-29","4236","6"
"REL","200","133194REL","4112.7.Discuss film as potential site of religious experience. (IX)","2023-11-29","4236","7"
"CIS","120DK","133513CIS","4186.1.Describe the general characteristics of video editing on a comput","2023-11-29","4236","1"
"CIS","120DK","133513CIS","4186.2.Illustrate the stages of preproduction. (II)","2023-11-29","4236","2"
"CIS","120DK","133513CIS","4186.3.Evaluate digital video cameras and tape formats. (III)","2023-11-29","4236","3"
"CIS","120DK","133513CIS","4186.4.Configure a digital video computer editing system. (IV)","2023-11-29","4236","4"
"CIS","120DK","133513CIS","4186.5.Edit digital video using the timeline and other development tools create a video. (V)","2023-11-29","4236","5"
"CIS","120DK","133513CIS","4186.6.Create and integrate audio from multiple sources. (VI)","2023-11-29","4236","6"
"CIS","120DK","133513CIS","4186.7.Incorporate graphics, text and special effects to enhance digital (VII, VIII, IX)","2023-11-29","4236","7"
"CIS","120DK","133513CIS","4186.8.Produce digital videos. (X)","2023-11-29","4236","8"
"CIS","120DK","133513CIS","4186.9.Capture video. (XI)","2023-11-29","4236","9"
"CIS","120DK","133513CIS","4186.10.Render digital video for various output devices. (XII)","2023-11-29","4236","10"
"ARH","240","140002ARH","4086.1.Identify the integration of pre-Islamic elements in the early phases of Islamic art. (I, II)","2023-11-29","4236","1"
"ARH","240","140002ARH","4086.2.Explain basic characteristics and themes of the arts under the influence of Islam. (II, III, IV, V)","2023-11-29","4236","2"
"ARH","240","140002ARH","4086.3.Trace major historic periods and movements within the cultural centers of the Islamic world. (II, III, IV, V)","2023-11-29","4236","3"
"ARH","240","140002ARH","4086.4.Analyze individual works of art within the different time periods, cultural centers, and political powers in the Islamic world. (I, II, III, IV, V)","2023-11-29","4236","4"
"ARH","240","140002ARH","4086.5.Explain how individual works reflect aesthetic, philosophical/religious, and social ideals of the artist and/or culture that produced the work. (I, II, III, IV, V)","2023-11-29","4236","5"
"ARH","240","140002ARH","4086.6.Describe cross-cultural influences and adaptations of styles / movements between the major cultural traditions as well as within their respective cultural spheres of influence. (I, II, III, IV, V)","2023-11-29","4236","6"
"ARH","240","140002ARH","4086.7.Describe the impact of arts and architecture from the Islamic world on other traditions in world art. (III, IV, V)","2023-11-29","4236","7"
"ART","280","140003ART","4204.1.Select a technique(s) or medium (media) of student's choice. (I) ","2023-11-29","4236","1"
"ART","280","140003ART","4204.2.Practice in a technique(s) or medium (s) of a student's choice. (II) ","2023-11-29","4236","2"
"ART","280","140003ART","4204.3.Increase visual awareness and refine visual sensitivity. (II) ","2023-11-29","4236","3"
"ART","280","140003ART","4204.4.Describe the design act as a vehicle of communication. (II) ","2023-11-29","4236","4"
"ART","280","140003ART","4204.5.Describe the design act as an evolutionary process. (II) ","2023-11-29","4236","5"
"ART","280","140003ART","4204.6.Prepare and present work for final evaluation and analysis. (II, III) ","2023-11-29","4236","6"
"CNT","168","140009CNT","4186.1.Gather customer requirements. (II)","2023-11-29","4236","1"
"CNT","168","140009CNT","4186.2.Design an Internetwork using Cisco technology. (I, II, III, IV, V, VI)","2023-11-29","4236","2"
"CNT","168","140009CNT","4186.3.Design an Internet Protocol (IP) addressing scheme to meet Local Area Network (LAN) requirements. (VI)","2023-11-29","4236","3"
"CNT","168","140009CNT","4186.4.Create an equipment list to meet LAN design requirements. (VIII)","2023-11-29","4236","4"
"CNT","168","140009CNT","4186.5.Create and present a proposal to a customer. (VIII)","2023-11-29","4236","5"
"CNT","168","140009CNT","4186.6.Install and configure a prototype Internetwork. (VII)","2023-11-29","4236","6"
"CNT","168","140009CNT","4186.7.Upgrade Cisco Internetwork Operating System (IOS) Software in Cisco devices. (III, VII)","2023-11-29","4236","7"
"COM","163","140010COM","4096.1.Explain the basic elements of the human communication process. (I, II, III, IV)","2023-11-29","4236","1"
"COM","163","140010COM","4096.2.Explain contemporary principles of intercultural communication and relate them to everyday life. (I, II, III, IV)","2023-11-29","4236","2"
"COM","163","140010COM","4096.3.Identify and interpret practical and meaningful intercultural challenges. (I, II, III, IV)","2023-11-29","4236","3"
"COM","163","140010COM","4096.4.Demonstrate effective communication skills for everyday intercultural challenges. (I, II, III, IV)","2023-11-29","4236","4"
"DAN","146","140012DAN","4186.1.Demonstrate performance skills. (I)","2023-11-29","4236","1"
"DAN","146","140012DAN","4186.2.Describe the rehearsal/performance process used in professional settings. (I)","2023-11-29","4236","2"
"DAN","146","140012DAN","4186.3.Learn, retain, and perform choreography for a dance concert. (I)","2023-11-29","4236","3"
"DAN","146","140012DAN","4186.4.Analyze performance. (I)","2023-11-29","4236","4"
"DAN","146","140012DAN","4186.5.Describe the performer's responsibilities in a professional setting. (II)","2023-11-29","4236","5"
"DAN","155","140013DAN","4186.1.Describe and explain rehearsal/performance process used in professional settings. (I)","2023-11-29","4236","1"
"DAN","155","140013DAN","4186.2.Describe and explain performer`s responsibilities in a professional setting. (II)","2023-11-29","4236","2"
"DAN","155","140013DAN","4186.3.Demonstrate advanced beginning level performance skills. (I)","2023-11-29","4236","3"
"DAN","155","140013DAN","4186.4.Perform advanced beginning level choreography for a dance concert. (I)","2023-11-29","4236","4"
"DAN","155","140013DAN","4186.5.Analyze performance and overall production quality. (II)","2023-11-29","4236","5"
"EMT","104AB","140029EMT","4212.1.Demonstrate techniques for obtaining baseline vitals and SAMPLE (Signs and symptoms, Allergies, Medications, Past pertinent history, Last oral intake; Events leading up to the present illness, including trauma) history.  (I)","2023-11-29","4236","1"
"EMT","104AB","140029EMT","4212.2.Demonstrate the components of patient assessment needed to identify a medical emergency in any of the following categories: medical, trauma, environmental conditions for both conscious and unconscious patients.  (II)","2023-11-29","4236","2"
"EMT","104AB","140029EMT","4212.3.Demonstrate care for patients in need of basic life support.  (II)","2023-11-29","4236","3"
"EMT","104AB","140029EMT","4212.4.Demonstrate use of mechanical adjuncts to assist with airway, breathing and circulatory management.  (II)","2023-11-29","4236","4"
"EMT","104AB","140029EMT","4212.5.Demonstrate ability to identify patients in need of supplemental oxygen and provide it correctly.  (II)","2023-11-29","4236","5"
"EMT","104AB","140029EMT","4212.6.Identify a patient in shock, cardiac compromise, or respiratory failure.  (II)","2023-11-29","4236","6"
"EMT","104AB","140029EMT","4212.7.Identify and treat soft tissue and musculoskeletal injuries.  (II)","2023-11-29","4236","7"
"EMT","104AB","140029EMT","4212.8.Identify and treat injuries to the head, chest, abdomen and genitalia.  (II)","2023-11-29","4236","8"
"EMT","104AB","140029EMT","4212.9.Stabilize and splint musculoskeletal injuries in the upper and lower extremities.  (II)","2023-11-29","4236","9"
"EMT","104AB","140029EMT","4212.10.Identify and treat patients with possible injuries or to the skull, brain, neck, spine, abdomen, pelvis, or extremities.  (II)","2023-11-29","4236","10"
"EMT","104AB","140029EMT","4212.11.Identify and treat the following emergencies: toxicological, behavioral, cardiac, respiratory, pediatric, diabetic or obstetrical.  (II)","2023-11-29","4236","11"
"EMT","104AB","140029EMT","4212.12.Apply techniques used to lift, move position and extricate a patient in order to minimize discomfort and additional injury.  (I-II)","2023-11-29","4236","12"
"EMT","104AB","140029EMT","4212.13.Identify and use equipment assigned to ambulance and rescue vehicles.  (I-II)","2023-11-29","4236","13"
"EMT","104AB","140029EMT","4212.14.Triage and categorize patient care by priorities in a simulated situation.  (I-II)","2023-11-29","4236","14"
"EMT","104AB","140029EMT","4212.15.Demonstrate ability to assess and respond to scene safety hazards.  (I-II)","2023-11-29","4236","15"
"EMT","104AB","140029EMT","4212.16.Demonstrate ability to inspect and organize EMS (Emergency Medical Services) equipment for emergency response.  (I-II)","2023-11-29","4236","16"
"EMT","104AB","140029EMT","4212.17.Demonstrate application of safety procedures when responding to simulated patient encounters.  (I-II)","2023-11-29","4236","17"
"EMT","104AB","140029EMT","4212.18.Utilize communication skills effectively during simulated patient encounters.  (I-II)","2023-11-29","4236","18"
"EMT","104AB","140029EMT","4212.19.Demonstrate ability to function in team environment during simulated patient encounters.  (I-II)?","2023-11-29","4236","19"
"ENH","253","140030ENH","4216.1.Compare and contrast the specific characteristics of literature and film. (I)","2023-11-29","4236","1"
"ENH","253","140030ENH","4216.2.Analyze the art of adapting literature to film. (I)","2023-11-29","4236","2"
"ENH","253","140030ENH","4216.3.Explain how each medium addresses historical, religious, socio-economic, political, and colonial/post colonial themes. (II)","2023-11-29","4236","3"
"ENH","253","140030ENH","4216.4.Explain the use of narrative in literature and film, and describe how the narrative format translates various global perspectives and cultural values and assumptions. (III)","2023-11-29","4236","4"
"ENH","253","140030ENH","4216.5.Compare and contrast cultural questions of globalization and the values and assumptions between and among cultures. (II, III)","2023-11-29","4236","5"
"ENH","253","140030ENH","4216.6.Identify and exemplify specific genres used in literature and film. (IV)","2023-11-29","4236","6"
"ENH","253","140030ENH","4216.7.Compare and contrast cultural metaphors and symbols in literature and film. (V)","2023-11-29","4236","7"
"HIS","240","140041HIS","4086.1.Identify the geo-social regions of pre-Islamic Arabia (I)","2023-11-29","4236","1"
"HIS","240","140041HIS","4086.2.Describe the tenets of the philosophy of Islam (II)","2023-11-29","4236","2"
"HIS","240","140041HIS","4086.3.Compare the influence of the four-guided Caliphs on the history and social structure of the early Islamic world (III)","2023-11-29","4236","3"
"HIS","240","140041HIS","4086.4.Describe Islamic civilization under the Umayyad and Abbasid dynasties ((IV, V, VIII)","2023-11-29","4236","4"
"HIS","240","140041HIS","4086.5.Describe the expansion of Islamic civilization on Africa and Central Asia, and Byzantine Europe (VI)","2023-11-29","4236","5"
"HIS","240","140041HIS","4086.6.Analyze the contributions of the Islamic civilization on medicine, mathematics, engineering, agriculture, astronomy, manufacturing, etc. (VII)","2023-11-29","4236","6"
"HIS","240","140041HIS","4086.7.Analyze the impact of Islamic civilization on art, architecture, humanities, etc. (VIII, IX)","2023-11-29","4236","7"
"HIS","240","140041HIS","4086.8.Evaluate the status, roles, and contributions of women in Islamic societies (X)","2023-11-29","4236","8"
"HIS","240","140041HIS","4086.9.Analyze the rise and contributions of the Ottoman, Safavid, and Mughal empires to Islamic societies (XI, XII. XIII)","2023-11-29","4236","9"
"PHI","282AC","140058PHI","4082.1.Complete individual educational plan approved by the faculty coordinator for the student and sponsoring agency. (I)","2023-11-29","4236","1"
"PHI","282AC","140058PHI","4082.2.Demonstrate both oral and written communication skills through reflective journal and group discussions. (I)","2023-11-29","4236","2"
"PHI","282AC","140058PHI","4082.3.Report on service-learning experience with assigned agency. (I)","2023-11-29","4236","3"
"PHI","282AC","140058PHI","4082.4.Provide written analysis and critique of the service- learning experience. (I)","2023-11-29","4236","4"
"REL","282AA","140059REL","4146.1.Complete individual educational plan approved by the faculty coordinator for the student and sponsoring agency. (I)","2023-11-29","4236","1"
"REL","282AA","140059REL","4146.2.Demonstrate both oral and written communication skills through reflective journal and group discussions. (I)","2023-11-29","4236","2"
"REL","282AA","140059REL","4146.3.Report on service-learning experience with assigned agency. (I)","2023-11-29","4236","3"
"REL","282AA","140059REL","4146.4.Provide written analysis and critique of the service- learning experience. (I)","2023-11-29","4236","4"
"REL","282AB","140060REL","4146.1.Complete individual educational plan approved by the faculty coordinator for the student and sponsoring agency. (I)","2023-11-29","4236","1"
"REL","282AB","140060REL","4146.2.Demonstrate both oral and written communication skills through reflective journal and group discussions. (I)","2023-11-29","4236","2"
"REL","282AB","140060REL","4146.3.Report on service-learning experience with assigned agency. (I)","2023-11-29","4236","3"
"REL","282AB","140060REL","4146.4.Provide written analysis and critique of the service- learning experience. (I)","2023-11-29","4236","4"
"REL","282AC","140061REL","4146.1.Complete individual educational plan approved by the faculty coordinator for the student and sponsoring agency. (I)","2023-11-29","4236","1"
"REL","282AC","140061REL","4146.2.Demonstrate both oral and written communication skills through reflective journal and group discussions. (I)","2023-11-29","4236","2"
"REL","282AC","140061REL","4146.3.Report on service-learning experience with assigned agency. (I)","2023-11-29","4236","3"
"REL","282AC","140061REL","4146.4.Provide written analysis and critique of the service- learning experience. (I)","2023-11-29","4236","4"
"SOC","220","140062SOC","4182.1.Describe how sport affects and has the power to shape the development of certain social trends, identities, behaviors, norms, and values. (I, III-XII) ","2023-11-29","4236","1"
"SOC","220","140062SOC","4182.2.Explain how sport reflects and reinforces dominant ideologies. (I,II) ","2023-11-29","4236","2"
"SOC","220","140062SOC","4182.3.Identify, define, and examine key sociological concepts and terminology in relation to organized sport. (II) ","2023-11-29","4236","3"
"SOC","220","140062SOC","4182.4.Analyze sport as a major social institution in modern society. (I-XII) ","2023-11-29","4236","4"
"SOC","220","140062SOC","4182.5.Describe and explain the importance of sport as a cultural phenomenon using a multiple theoretical perspectives in the field of sociology. (II) ","2023-11-29","4236","5"
"SOC","220","140062SOC","4182.6.Identify and analyze how individuals are socialized into sport communities and how they experience these communities. (III, IV) ","2023-11-29","4236","6"
"SOC","220","140062SOC","4182.7.Articulate the connections between sport and other key social institutions, such as education, the economy, and the media. (III, X, XI) ","2023-11-29","4236","7"
"SOC","220","140062SOC","4182.8.Identify and explain examples of deviance in sports. (V) ","2023-11-29","4236","8"
"SOC","220","140062SOC","4182.9.Analyze and evaluate the relationship between sport and social justice. (V, VI) ","2023-11-29","4236","9"
"SOC","220","140062SOC","4182.10.Describe and analyze the experiences of sports fans. (VI) ","2023-11-29","4236","10"
"SOC","220","140062SOC","4182.11.Identify, define, and analyze the relationship between violence in sport and violence in society. (VI) ","2023-11-29","4236","11"
"SOC","220","140062SOC","4182.12.Assess the reciprocal relationship between sports and social relations, particularly in terms of race, ethnicity, social class, sexual orientation, disability, and gender. (VII, VIII, IX) ","2023-11-29","4236","12"
"SOC","220","140062SOC","4182.13.Analyze the extent to which popular sports accept and/or challenge cultural stereotypes and systems of inequality. (VII, VIII, IX) ","2023-11-29","4236","13"
"SOC","220","140062SOC","4182.14.Explain sport not only in terms of performance statistics and competitive outcomes but also in terms of issues of power. (IX) ","2023-11-29","4236","14"
"WED","155","140072WED","4236.1.Trace the historical development of Chinese Medicine. (I)","2023-11-29","4236","1"
"WED","155","140072WED","4236.2.Compare and contrast various aspects of Yin and Yang. (II)","2023-11-29","4236","2"
"WED","155","140072WED","4236.3.Describe the role of Yin and Yang in health and illness. (II)","2023-11-29","4236","3"
"WED","155","140072WED","4236.4.Apply the Five Elements (Wood, Fire, Earth, Metal, and Water) to the diagnosis and treatment of disease patterns. (III)","2023-11-29","4236","4"
"WED","155","140072WED","4236.5.Explain the principles and functions of the Five Vital Substances (Qi, Blood, Body Fluids, Jing and Shen). (IV)","2023-11-29","4236","5"
"WED","155","140072WED","4236.6.Compare and contrast the Chinese Medicine functions of the major internal organ systems (Five Zang and Six Fu). (V)","2023-11-29","4236","6"
"AFR","207","140637AFR","4086.1.Describe the psychosocial perspective on gender and culture. (I)","2023-11-29","4236","1"
"AFR","207","140637AFR","4086.2.Describe the socialization and formation of gender and cultural identity within the various ethnic subcultures subsumed under the phrase ""Black women."" (II)","2023-11-29","4236","2"
"AFR","207","140637AFR","4086.3.Describe the conflicts and determine the challenges relating to assimilation and cultural plurality for Black women within the dominant social, cultural, and political structure. (III)","2023-11-29","4236","3"
"AFR","207","140637AFR","4086.4.Identify the issues faced by gay, lesbian, bisexual, and transgendered Black women within their ethnic communities and as a subculture of the dominant culture. (IV)","2023-11-29","4236","4"
"AFR","207","140637AFR","4086.5.Evaluate the images and status of Black women within American social institutions such as the media, education, religion, marriage and the family, work, and the economy. (V)","2023-11-29","4236","5"
"AFR","207","140637AFR","4086.6.Contrast and compare issues of political parity and economic equity for Black women within American social institutions such as the media, education, religion, marriage and the family, work, and the economy. (V)","2023-11-29","4236","6"
"AFR","207","140637AFR","4086.7.Contrast and compare traditional family roles of women within the Black subcultures and the contemporary roles of women in the dominant culture and in other ethnic subcultures in America. (V)","2023-11-29","4236","7"
"AFR","207","140637AFR","4086.8.Describe and analyze the issues faced by Black women regarding exogamous unions, heads of households, and alternative lifestyles. (V)","2023-11-29","4236","8"
"AFR","207","140637AFR","4086.9.Describe and analyze the reproduction issues faced by young Black women, including the significance of religion and natal family influences in their perception of reasonable options. (V)","2023-11-29","4236","9"
"AFR","207","140637AFR","4086.10.Propose critical issues for Black women in America in the third millennium. (VI)","2023-11-29","4236","10"
"WST","207","140637WST","4086.1.Describe the psychosocial perspective on gender and culture. (I)","2023-11-29","4236","1"
"WST","207","140637WST","4086.2.Describe the socialization and formation of gender and cultural identity within the various ethnic subcultures subsumed under the phrase ""Black women."" (II)","2023-11-29","4236","2"
"WST","207","140637WST","4086.3.Describe the conflicts and determine the challenges relating to assimilation and cultural plurality for Black women within the dominant social, cultural, and political structure. (III)","2023-11-29","4236","3"
"WST","207","140637WST","4086.4.Identify the issues faced by gay, lesbian, bisexual, and transgendered Black women within their ethnic communities and as a subculture of the dominant culture. (IV)","2023-11-29","4236","4"
"WST","207","140637WST","4086.5.Evaluate the images and status of Black women within American social institutions such as the media, education, religion, marriage and the family, work, and the economy. (V)","2023-11-29","4236","5"
"WST","207","140637WST","4086.6.Contrast and compare issues of political parity and economic equity for Black women within American social institutions such as the media, education, religion, marriage and the family, work, and the economy. (V)","2023-11-29","4236","6"
"WST","207","140637WST","4086.7.Contrast and compare traditional family roles of women within the Black subcultures and the contemporary roles of women in the dominant culture and in other ethnic subcultures in America. (V)","2023-11-29","4236","7"
"WST","207","140637WST","4086.8.Describe and analyze the issues faced by Black women regarding exogamous unions, heads of households, and alternative lifestyles. (V)","2023-11-29","4236","8"
"WST","207","140637WST","4086.9.Describe and analyze the reproduction issues faced by young Black women, including the significance of religion and natal family influences in their perception of reasonable options. (V)","2023-11-29","4236","9"
"WST","207","140637WST","4086.10.Propose critical issues for Black women in America in the third millennium. (VI)","2023-11-29","4236","10"
"BIO","209","140668BIO","4236.1.Describe growth characteristics of bacterial, yeast and plant cells. (I)  ","2023-11-29","4236","1"
"BIO","209","140668BIO","4236.2.Describe conditions required for normal cell growth. (I)  ","2023-11-29","4236","2"
"BIO","209","140668BIO","4236.3.Apply biological concepts to grow bacterial, yeast and plant cells in culture. (I, II)  ","2023-11-29","4236","3"
"BIO","209","140668BIO","4236.4.Operate and troubleshoot apparatus used for cell culture. (II)  ","2023-11-29","4236","4"
"BIO","209","140668BIO","4236.5.Prepare and maintain viable cell cultures from various sources. (II, III)  ","2023-11-29","4236","5"
"BIO","209","140668BIO","4236.6.Use appropriate techniques to introduce nucleic acids into cells and monitor their expression. (IV)  ","2023-11-29","4236","6"
"BIO","209","140668BIO","4236.7.Separate synthesized proteins and other biomolecules using appropriate isolation techniques and check for purity and concentration. (IV)  ","2023-11-29","4236","7"
"CFS","235","140686CFS","4236.1.Identify and apply child development theories, connecting theory, research, and practice. (I)","2023-11-29","4236","1"
"CFS","235","140686CFS","4236.2.Describe current knowledge regarding conception, heredity, teratology, the birth process and their influences on the developing child. (II) ","2023-11-29","4236","2"
"CFS","235","140686CFS","4236.3.Describe physical and motor development, birth through age 8, and examine related, contemporary issues. (III) ","2023-11-29","4236","3"
"CFS","235","140686CFS","4236.4.Describe cognitive development, intelligence, and learning factors for children, birth through age 8. (IV) ","2023-11-29","4236","4"
"CFS","235","140686CFS","4236.5.Evaluate language and literacy development, birth through age 8, and identify methods of assessment. (IV) ","2023-11-29","4236","5"
"CFS","235","140686CFS","4236.6.Discuss personality, emotional and social skills development, and social emotional problems of children, birth through age 8. (V) ","2023-11-29","4236","6"
